Twitter Query: -filter:retweets -filter:replies from:narendramodi OR from:RahulGandhi OR from:ArvindKejriwal OR from:BJP4India OR from:INCIndia OR from:AamAadmiParty,,,,,,,,,,,User Details,,,,,,,,,
Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
2/9/2019,@ArvindKejriwal,Arvind Kejriwal,"EC gave AAP list of 24 lakh names deleted in Del 1. Del govt enqries in some deletions found them wrong?Why EC protecting those officers? 2. Why EC not allowing Del govt to do enquiries in all deletions? EC itself didn’t conduct enquiries AAP won’t allow telengana it in Del 2/2 RT @DaminiNath: After Delhiites started receiving calls claiming to be from Aam Aadmi Party workers telling them that their names have been struck off the electoral rolls, the Chief Electoral Officer warns citizens not to be misled by calls from unknown sources",1094167850980425728,https://twitter.com/damininath/status/1094156103502479360,https://pbs.twimg.com/media/Dy85KapXQAAvgFN.jpg,,1254,2796,Twitter for iPhone,14449084,209,5858,✅,11/5/2011,India,"सब इंसान बराबर हैं, चाहे वो किसी धर्म या जाति के हों। हमें ऐसा भारत बनाना है जहाँ सभी धर्म और जाति के लोगों में भाईचारा और मोहब्बत हो, न कि नफ़रत और बैर हो।",http://www.AamAadmiParty.org,,View
2/9/2019,@ArvindKejriwal,Arvind Kejriwal,"EC shud answer- 1. 22 lakh names wrongly deleted in Telengana- Didn’t EC aplogise? 2. Why were Jwala Gutta n her family names missing at polling centre tho they existed on EC website? (1/2) RT @DaminiNath: After Delhiites started receiving calls claiming to be from Aam Aadmi Party workers telling them that their names have been struck off the electoral rolls, the Chief Electoral Officer warns citizens not to be misled by calls from unknown sources",1094167116687781888,https://twitter.com/DaminiNath/status/1094156103502479360,https://pbs.twimg.com/media/Dy85KapXQAAvgFN.jpg,,1133,2539,Twitter for iPhone,14449084,209,5858,✅,11/5/2011,India,"सब इंसान बराबर हैं, चाहे वो किसी धर्म या जाति के हों। हमें ऐसा भारत बनाना है जहाँ सभी धर्म और जाति के लोगों में भाईचारा और मोहब्बत हो, न कि नफ़रत और बैर हो।",http://www.AamAadmiParty.org,,View
2/9/2019,@BJP4India,BJP,"When a state has better connectivity and power, it promotes tourism sector which gives everyone an opportunity to earn. Yesterday I was overwhelmed to see the response of my tweet asking people to share their experiences of Northeast: PM Shri @narendramodi #NorthEastForModi",1094166514838626305,,https://pbs.twimg.com/media/Dy9BnlkUUAEI35A.jpg,,412,895,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@AamAadmiParty,AAP,"""Today, #Walk_in_Casualty has been started at GTB Hospital under which patients will be treated for immediate treatment, but do not recruit. If this is successful, then we will start it in other government hospitals of Delhi."" ArvindKejriwal",1094164485265342465,,pic.twitter.com/ihS34cErkJ,,310,878,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/9/2019,@BJP4India,BJP,I would like to congratulate Arunachal Pradesh for achieving 100% household electrification. 12 hydro electric projects of 110MV were inaugurated which will not only help Arunachal but also the other states of Northeast: PM Shri @narendramodi #NorthEastForModi,1094164123489730560,,https://pbs.twimg.com/media/Dy9AbHCVsAAzj0-.jpg,,677,1888,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@INCIndia,Congress,"Defence Minister @nsitharaman must not forget that her responsibility is first & foremost to the people of India, and in that, she has failed miserably.",1094162772303187970,https://www.thehindu.com/news/national/rafale-deal-nirmala-sitharaman-says-manohar-parrikar-had-allayed-fears-on-pmo-role/article26214853.ece?homepage=true,,,1047,2999,Hootsuite Inc.,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/9/2019,@narendramodi,Narendra Modi,One of the prime considerations behind the impetus towards Arunachal Pradesh’s all-round development is to make the state an even bigger hub for tourism. More people from India and across the world should come to Arunachal! Tourism also boosts the local economy.,1094162460783734786,,pic.twitter.com/u7oPMmJJAc,,2881,8011,Twitter Media Studio,45652870,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/9/2019,@AamAadmiParty,AAP,"Delhi CM @ArvindKejriwal, along with Health Minister @SatyendarJain, inaugurated several value added services at GTB Hospital. Value services include: 👉 Pedestrian Corridors 👉 25 bedded walk-in casualty 👉 WHO standard Anti- Rabies Clinic.",1094161907282571269,,https://pbs.twimg.com/media/Dy8-ZuhXcAEFY-m.jpg,,92,193,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/9/2019,@narendramodi,Narendra Modi,"55 years of one party and 55 months of BJP... in all spheres of Arunachal Pradesh’s development, our work has been quicker and all-inclusive. The Congress ignored the youth of the state and their apathy towards the Jawans guarding our nation is anyway well known.",1094161724230447104,,pic.twitter.com/lTZys2q6yG,,3922,12238,Twitter Media Studio,45652870,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/9/2019,@narendramodi,Narendra Modi,"Efforts are on, for not one, but two airports in Arunachal Pradesh! Such focus on connectivity and affordable aviation is unheard of in Arunachal Pradesh’s history!",1094160975257731072,,pic.twitter.com/DBXfE1On9F,,2801,7727,Twitter Media Studio,45652870,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/9/2019,@narendramodi,Narendra Modi,"Arunachal Pradesh... A land associated with the rising Sun, brightness and a land that is home to courageous and warm-hearted people. Happy to have been in Itanagar. Several projects were initiated that will transform lives of the people of the state.",1094160314503819266,,https://pbs.twimg.com/media/Dy88h3DUcAIy2_l.jpg,,2754,8379,Twitter Web Client,45652870,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/9/2019,@INCIndia,Congress,"In the heat & light of the defence of the interference by the PMO in the Rafale deal, we must not forget two simple facts. 1) Modi Govt lied to the Supreme Court. 2) PMO diluted the need for a sovereign guarantee to cover a deal with a private entity.",1094153945923104768,https://www.thehindu.com/news/national/centres-note-to-supreme-court-silent-on-pmo-role-in-rafale/article26218395.ece?homepage=true,,,1338,3383,Hootsuite Inc.,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/9/2019,@BJP4India,BJP,Live: Mr. Amit Shah is addressing the Power Center Conference in Pune. #AmitShahInPune,1094149022753873926,https://www.pscp.tv/w/by6EzTFZTEVKTlh4RG5ORU58MWxQSnFka0RuZ0xHYiYaWxMMAhgwT1uuY9HT7uRwXQMMeLC1EbwnYReHfD7T,,,1555,3897,Periscope,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"PM Modi is addressing a public meeting in Amingaon, Assam. #NorthEastForModi",1094145756770971648,https://www.pscp.tv/w/by6BwzFZTEVKTlh4RG5ORU58MUx5eEJ5UVpXT01KTqmXygbGJA6HcXio9eU2KEv4rKJIXPaB4gAtboYd1SLo,,,872,2478,Periscope,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@narendramodi,Narendra Modi,I bow to Assam’s great culture. Addressing a rally in Amingaon. Watch.,1094145732217470976,https://www.pscp.tv/w/by6BvTMyMjExNTJ8MU9kS3JScFFabFhLWB-0_rNh3T-cYRLU9B0hz480fZEX8cK_KtpmLT-a7I5B,,,3697,11543,Periscope,45652870,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/9/2019,@BJP4India,BJP,This is how Arunachal Pradesh welcomed PM Modi... the love and affection on the faces says it all! #NorthEastForModi,1094145616886751232,,https://pbs.twimg.com/media/Dy8vWiOVsAACusl.jpg,,474,1247,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@INCIndia,Congress,PM Modi was received with black flags in Guwahati yesterday by protesters over the Citizenship Amendment Bill. Here's a quick look at what's wrong with the CAB. #ModiDestroysNorthEast,1094145588461854720,https://www.hindustantimes.com/india-news/pm-modi-shown-black-flags-in-guwahati-by-citizenship-bill-protesters/story-N00YndMPe5m9ge4okm6UgM.html,https://pbs.twimg.com/media/Dy8vmynUcAAHvBt.jpg,,586,1104,Twitter for Android,4857086,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/9/2019,@BJP4India,BJP,"Our government allocated Rs 44,000 crore fund to Arunachal Pradesh which is double the amount provided by the previous govt. BJP govt dedicated two airports to the state and Teju Airport is now ready to provide regular air connectivity: PM Shri @narendramodi #NorthEastForModi",1094141305754574848,,https://pbs.twimg.com/media/Dy8rrMiVAAA1w0l.jpg,,562,1564,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Previous governments neglected this state for decades despite the availability of natural resources needed for development and its strategic importance. We are here for a change and New India can only be built if Northeast can be developed well : PM Modi #NorthEastForModi,1094132585624555521,,pic.twitter.com/OETAfauWrh,,643,1581,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@AamAadmiParty,AAP,"When we look around, we see a lot of problems, everywhere ― @Minister_Edu @msisodia says it is because 'Schooling failed, it is time for Education!' Watch this 1.5 minute video & share widely.",1094130842828324864,,pic.twitter.com/cCkv796NGt,,238,466,Twitter Media Studio,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/9/2019,@BJP4India,BJP,"⚡While it's humanly impossible to document the endless string of #RafaleLies that the pathological #LiarRahul continues to peddle, we have tried to list some of the most blatant ones. We are sure you would have many more to add to the list.",1094129363321204736,https://twitter.com/i/moments/1094102492760031232,,,1603,2883,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,We are emphasizing on power generation. Today 12 hydro electric projects of 110 MW were inaugurated which will not only help Arunachal Pradesh but also adjoining states : PM Modi #NorthEastForModi,1094111227461005312,,,,440,1223,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"In the last two years, around 1000 villages have been connected through roads. The work of Trans Arunachal highway is also under progress. In an effort to connect all the capitals of North East states, Itanagar has also been connected with the Railways: PM Modi #NorthEastForModi",1094111143797215233,,https://pbs.twimg.com/media/Dy8OO7qVsAAWsps.jpg,,657,1851,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Tezu airport was built over 50 years but no govt envisioned to connect people of this state with other parts of the country. We expanded the airport by spending around Rs 125 crore : PM @narendramodi #NorthEastForModi,1094108851832381442,,https://pbs.twimg.com/media/Dy8NUZZV4AAxaFt.jpg,,381,891,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"Our govt allocated Rs 44,000 crore fund to Arunachal Pradesh which is double the amount provided by the previous govt : PM @narendramodi #NorthEastForModi",1094107847602794501,,https://pbs.twimg.com/media/Dy8NL56UcAQdbot.jpg,,460,1146,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Previous govts neglected this state for decades but we are here to change this. New India can only be built if North East can be developed well : PM @narendramodi in Arunachal Pradesh. #NorthEastForModi,1094107292713181185,,,,378,1085,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"Today I got the opportunity to inaugurate or lay foundation of projects worth Rs 4,000 crore. Additional projects worth Rs 13,000 crore is in progress in the state : PM @narendramodi #NorthEastForModi",1094106238332194816,,https://pbs.twimg.com/media/Dy8L0BAUcAE8TCv.jpg,,379,904,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Arunachal Pradesh is a land of rising sun. It’s a confidence of the country : PM @narendramodi #NorthEastForModi,1094105634679615488,,https://pbs.twimg.com/media/Dy8K8fOVYAAIiNU.jpg,,443,1137,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"PM Shri @narendramodi is addressing a public meeting at Itanagar, Arunachal Pradesh. Watch at  #NorthEastForModi",1094104763623342081,https://www.facebook.com/BJP4India/videos/2314862632090974,https://pbs.twimg.com/media/Dy8KdoUU8AEr_QU.jpg,,363,823,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@narendramodi,Narendra Modi,Boosting the development of Arunachal Pradesh. Watch the programme in Itanagar.,1094104326899781634,https://www.pscp.tv/w/by5bLTMyMjExNTJ8MWdxeHZuWERBQld4Qto12NE4YJHKjlNN-fSbjbQtmuGvMPdULLsb0xTYJdEj,,,4297,14119,Periscope,45652870,2124,23328,✅,1/10/2009,India,Prime Minister of India,http://www.narendramodi.in,,View
2/9/2019,@BJP4India,BJP,"PM Modi lays foundation stone and inaugurates development projects at Itanagar, Arunachal Pradesh. Watch at  #NorthEastForModi",1094103792029593600,https://www.facebook.com/BJP4India/videos/2314862632090974,https://pbs.twimg.com/media/Dy8JTNhUUAEuh_o.jpg,,616,1096,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@AamAadmiParty,AAP,This scene has a separate fan base. #LestWeForget,1094103590963052550,,https://pbs.twimg.com/media/Dy8JYY-U0AEw2Kp.jpg,,91,209,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/9/2019,@BJP4India,BJP,"PM Modi lays foundation stone and inaugurates development projects at Itanagar, Arunachal Pradesh",1094101760124153857,https://www.pscp.tv/w/by5YyTFZTEVKTlh4RG5ORU58MWpNSmdPRVZsRHFKTDSYpu0aJrjg_JLw0cu5wh2ae2wV-AwALuS6KT7A5gTy,,,829,2198,Periscope,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"PM Shri @narendramodi to lay foundation stone and inaugurate development projects at Itanagar, Arunachal Pradesh. Watch at  #NorthEastForModi",1094101498932260864,https://www.youtube.com/watch?v=JNoBALHrCoI,https://pbs.twimg.com/media/Dy8HXXdVYAEG72E.jpg,,462,1026,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@AamAadmiParty,AAP,The country wants to know ... Rafale's brokerage's money went into his pocket?,1094099730626498560,,https://pbs.twimg.com/media/Dy8F5YhXcAAj3RM.jpg,,409,1282,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/9/2019,@BJP4India,BJP,"We have tried to document most of Rahul Gandhi’s #RafaleLies. But given his superhuman capabilities of lying, we realized it's humanly impossible to document it all. We hence invite you to tweet with #LiarRahul and further this cause of exposing the pathological liar!",1094096774266945537,,,,3015,7247,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"If #LiarRahul and his partner in crime, The Hindu, really had faith in their 'discovery' they should've ideally wanted to approach Hon’ble SC with these 'discoveries'. But they know they won't stand a chance. Even now, we challenge liar to approach SC with his new 'evidence'.",1094095244314869760,,https://pbs.twimg.com/media/Dy8BtMhUcAE1sr2.jpg,,1353,2323,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"In addition to pathologically lying, #LiarRahul also insults the Indian Armed Forces. We wanted to demand an apology from the liar, but we are only empathising with him. Honestly, which human being with a working moral compass will ever say something as outrageous as this! 👇",1094091692129435648,,pic.twitter.com/yPN7JtGwpX,,3582,7576,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"Lie No.10: Yesterday, #LiarRahul found a partner in crime - The Hindu. Using a conveniently cropped photo, they tried to lie again. Fact: We always knew Congressis were photoshoppers. But yesterday they learnt, the hard way, that ‘Satyamev Jayate’ :)",1094090861787308032,,https://pbs.twimg.com/media/Dy79wMkU0AAst3n.jpg,,1099,2019,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Lie No.9: #LiarRahul said decision to procure 36 aircraft was made to benefit political “cronies” and has harmed Air Force. Fact: Hon SC held the decision was made in interest of defense preparedness in face of our adversaries’ ramping up their capabilities and IAF is happy.,1094090628340666368,,https://pbs.twimg.com/media/Dy79lWOUUAARx-b.jpg,,765,1180,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"Lie No.8: #LiarRahul said UPA negotiated price of Rs. 526/520/540 (one place, one price) crore per aircraft, while NDA settled for Rs.1,600 cr. Analysis: Liar is comparing apples & oranges. Price negotiated by NDA is for a complete operational package; including Rafale aircraft.",1094090397389774848,,,,1068,2046,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Lie No.7: #LiarRahul said that the processes and procedures laid down for military acquisitions were flouted by PM Modi’s government. Fact: Hon’ble SC in its judgment held: We are SATISFIED that there is no occasion to really doubt the process.,1094089489650049024,,https://pbs.twimg.com/media/Dy78ihSU0AEvfIm.jpg,,761,1141,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,"Lie No.6: #LiarRahul quotes multiple numbers at multiple places for supposed price of aircraft in UPA deal • Parliament, he said 520 crore • Karnataka, he said 526 crore • Rajasthan, he said 540 crore • Delhi, he said 700 crore Analysis: He deserves Nobel for lying.",1094089259290525696,,pic.twitter.com/RoNpNjP0Db,,1257,2142,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Lie No.5: #LiarRahul lied even to Parliament and said he personally confirmed from French President Mr. Macron that there is no non disclosure clause. Fact: French govt issued statement refuting liar's claim & said agreement prohibits parties from sharing classified information.,1094088940833845248,,pic.twitter.com/HJaKHcBCN4,,1254,2283,Twitter Media Studio,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Lie No.4: #LiarRahul said ex-French President Hollande called PM Modi a thief and that Indian government had asked to include Reliance as offset partner. Fact: Hollande denied all such allegations. The French government issued an official statement.,1094088786940547073,https://in.ambafrance.org/India-15906,https://pbs.twimg.com/media/Dy773XTVAAArGAq.jpg,,772,1127,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@AamAadmiParty,AAP,"On the Rafael issue, senior leader and AAP Rajya Sabha MP @SanjayAzadSln complained against Prime Minister @narendramodi in Delhi's North Avenue station. #AAPAgainstCorruption",1094086180935593986,,https://pbs.twimg.com/media/Dy75hr1WkAEiSBi.jpg,,201,639,Twitter for Android,4760642,317,1775,✅,7/23/2012,India,भ्रष्टाचार मुक्त भारत हमारी मांग नहीं हमारी जिद्द है । जय हिन्द । http://fb.com/AamAadmiParty,http://www.aamaadmiparty.org,,View
2/9/2019,@BJP4India,BJP,Lie No.3: #LiarRahul claimed that a senior officer at MoD was ‘punished’ by Modi govt for submitting a dissent note on Rafale deal. Fact: #LiarRahul’s lies were shattered when the officer in question spoke to media and denied any kind of ‘punishment’.,1094085397447991296,https://www.thetruepicture.org/new-congress-lie-rafale-busted-defense-officer-punished-modi-government/,,,1441,2448,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@BJP4India,BJP,Lie No.2: #LiarRahul tried to create false impression that SC has found grave irregularities with the deal. Indulged in third grade level propaganda on a sub judice matter. Fact: The Supreme Court dismissed the petitions filed by Congress proxies and held govt has done no wrong.,1094084868982501376,,https://pbs.twimg.com/media/Dy73xNNVAAYC9fF.jpg,,910,1443,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
2/9/2019,@INCIndia,Congress,We have to acknowledge the essential role of young people in nation-building and create meaningful opportunities for them to engage with politics and governance' writes @guptar,1094084341615931393,https://indianexpress.com/article/opinion/columns/youth-representation-in-indian-politics-5575870/,,,636,1740,Twitter for Android,4857087,2496,1632,✅,2/6/2013,"New Delhi, India",The Official Twitter Account of India's Most Vibrant Political Movement - The Indian National Congress,http://www.inc.in/,,View
2/9/2019,@BJP4India,BJP,Lie No.1: #LiarRahul tried to twist some report in a French media house to say making Reliance an offsets partner was a tradeoff for Dassault to get the deal with India. Fact: Both Supreme Court & Dassault CEO said Indian govt had nothing to do with choosing of offsets partners.,1094084105459752960,,https://pbs.twimg.com/media/Dy73dYQUcAAbPag.jpg,,912,1435,Twitter Web Client,10503251,2,2477,✅,10/26/2010,"6-A, Deen Dayal Upadhyay Marg, Delhi 110002","Official Twitter account of the Bharatiya Janata Party (BJP), world's largest political party. भारतीय जनता पार्टी (भाजपा) http://instagram.com/bjp4india",http://www.bjp.org,,View
